job,start_time,end_time,elapse,state,ip
mapping,00:35.0,01:00.3,25,COMPLETE,14.12.57.117
mapping,00:35.3,01:00.8,25,COMPLETE,14.12.60.194
mapping,00:38.2,01:00.4,22,COMPLETE,14.12.29.14
mapping,58:21.5,00:59.5,158,COMPLETE,14.12.51.27
mapping,00:33.2,01:01.7,28,COMPLETE,14.12.51.243
mapping,00:33.6,01:01.7,28,COMPLETE,14.12.48.59
mapping,00:33.8,01:01.5,27,COMPLETE,14.12.26.155
mapping,00:33.7,01:01.0,27,COMPLETE,14.12.59.5
mapping,00:33.9,01:01.0,27,COMPLETE,14.12.62.116
mapping,00:34.2,01:01.6,27,COMPLETE,14.12.61.177
mapping,00:33.9,01:01.5,27,COMPLETE,14.12.53.13
mapping,00:34.3,01:02.7,28,COMPLETE,14.12.54.118
mapping,00:34.6,01:01.8,27,COMPLETE,14.12.60.159
mapping,00:34.8,01:01.0,26,COMPLETE,14.12.29.114
mapping,00:35.0,01:01.9,26,COMPLETE,14.12.48.67
mapping,00:34.9,01:01.5,26,COMPLETE,14.12.53.128
mapping,00:35.0,01:01.4,26,COMPLETE,14.12.49.111
mapping,00:35.9,01:02.1,26,COMPLETE,14.12.27.120
mapping,00:35.9,01:01.9,26,COMPLETE,14.12.61.156
mapping,00:36.1,01:01.5,25,COMPLETE,14.12.20.169
mapping,00:35.9,01:02.3,26,COMPLETE,14.12.51.142
mapping,00:36.3,01:02.2,25,COMPLETE,14.12.26.216
mapping,00:36.4,01:02.6,26,COMPLETE,14.12.21.56
mapping,00:37.5,01:02.9,25,COMPLETE,14.12.63.164
mapping,00:37.6,01:02.0,24,COMPLETE,14.12.24.82
mapping,00:37.6,01:02.7,25,COMPLETE,14.12.52.86
mapping,00:37.7,01:02.9,25,COMPLETE,14.12.31.184
mapping,00:37.9,01:02.7,24,COMPLETE,14.12.31.69
mapping,00:37.6,01:02.8,25,COMPLETE,14.12.23.212
mapping,00:37.8,01:02.3,24,COMPLETE,14.12.59.14
mapping,00:37.8,01:00.8,22,COMPLETE,14.12.51.73
mapping,00:38.0,01:02.4,24,COMPLETE,14.12.16.103
mapping,00:38.3,01:01.3,23,COMPLETE,14.12.31.74
mapping,00:38.4,01:02.3,23,COMPLETE,14.12.60.251
mapping,00:38.4,01:02.0,23,COMPLETE,14.12.28.251
mapping,00:38.3,01:02.2,23,COMPLETE,14.12.49.210
mapping,00:38.5,01:01.7,23,COMPLETE,14.12.60.133
mapping,00:38.5,01:01.9,23,COMPLETE,14.12.48.211
mapping,00:38.7,01:01.0,22,COMPLETE,14.12.30.208
mapping,00:38.7,01:02.4,23,COMPLETE,14.12.29.156
mapping,00:39.1,01:02.9,23,COMPLETE,14.12.54.140
mapping,00:36.6,01:04.6,28,COMPLETE,14.12.61.170
mapping,00:36.9,01:04.2,27,COMPLETE,14.12.16.49
mapping,00:36.8,01:04.2,27,COMPLETE,14.12.56.196
mapping,00:36.8,01:04.4,27,COMPLETE,14.12.21.117
mapping,00:36.7,01:03.7,27,COMPLETE,14.12.50.252
mapping,00:36.9,01:03.9,26,COMPLETE,14.12.19.124
mapping,00:36.9,01:03.7,26,COMPLETE,14.12.60.200
mapping,00:36.9,01:03.4,26,COMPLETE,14.12.51.118
mapping,00:37.0,01:04.2,27,COMPLETE,14.12.60.36
mapping,00:37.1,01:04.1,26,COMPLETE,14.12.55.233
mapping,00:37.7,01:03.8,26,COMPLETE,14.12.20.48
mapping,00:37.5,01:03.4,25,COMPLETE,14.12.18.169
mapping,00:37.8,01:03.7,25,COMPLETE,14.12.56.81
mapping,00:37.9,01:03.9,26,COMPLETE,14.12.17.173
mapping,00:37.9,01:03.4,25,COMPLETE,14.12.48.108
mapping,00:38.5,01:03.6,25,COMPLETE,14.12.27.33
mapping,00:38.4,01:03.8,25,COMPLETE,14.12.53.135
mapping,00:38.5,01:05.0,26,COMPLETE,14.12.25.191
mapping,00:38.5,01:03.4,24,COMPLETE,14.12.26.211
mapping,00:38.6,01:03.5,24,COMPLETE,14.12.50.61
mapping,00:38.7,01:03.8,25,COMPLETE,14.12.63.104
mapping,00:38.6,01:04.5,25,COMPLETE,14.12.57.17
mapping,00:38.8,01:04.2,25,COMPLETE,14.12.26.115
mapping,00:39.1,01:04.9,25,COMPLETE,14.12.56.158
mapping,00:39.4,01:03.8,24,COMPLETE,14.12.50.201
mapping,00:39.0,01:04.6,25,COMPLETE,14.12.23.245
mapping,00:39.2,01:03.6,24,COMPLETE,14.12.31.94
mapping,00:39.2,01:03.5,24,COMPLETE,14.12.24.104
mapping,00:39.2,01:04.2,25,COMPLETE,14.12.62.252
mapping,00:39.3,01:04.3,25,COMPLETE,14.12.17.34
mapping,00:39.3,01:04.7,25,COMPLETE,14.12.51.104
mapping,00:39.4,01:04.0,24,COMPLETE,14.12.56.86
mapping,00:39.5,01:05.0,25,COMPLETE,14.12.59.30
mapping,00:39.5,01:03.8,24,COMPLETE,14.12.19.7
mapping,00:39.4,01:04.2,24,COMPLETE,14.12.60.109
mapping,00:39.5,01:04.0,24,COMPLETE,14.12.17.181
mapping,00:39.6,01:05.1,25,COMPLETE,14.12.59.69
mapping,00:39.7,01:04.9,25,COMPLETE,14.12.50.31
mapping,00:39.7,01:04.6,24,COMPLETE,14.12.17.121
mapping,00:39.9,01:03.5,23,COMPLETE,14.12.49.102
mapping,00:40.3,01:05.3,24,COMPLETE,14.12.27.21
mapping,00:36.2,01:03.4,27,COMPLETE,14.12.20.214
mapping,00:37.0,01:05.5,28,COMPLETE,14.12.26.111
mapping,00:39.2,01:05.9,26,COMPLETE,14.12.57.77
mapping,00:39.4,01:05.3,25,COMPLETE,14.12.24.185
mapping,00:39.9,01:05.4,25,COMPLETE,14.12.23.56
mapping,00:40.0,01:06.1,26,COMPLETE,14.12.59.106
mapping,00:40.0,01:05.9,25,COMPLETE,14.12.62.147
mapping,00:39.9,01:07.1,27,COMPLETE,14.12.60.221
mapping,00:40.2,01:07.2,27,COMPLETE,14.12.48.183
mapping,00:40.7,01:07.3,26,COMPLETE,14.12.49.149
mapping,00:40.6,01:07.0,26,COMPLETE,14.12.59.211
mapping,00:40.9,01:05.5,24,COMPLETE,14.12.55.27
mapping,00:40.9,01:06.1,25,COMPLETE,14.12.60.183
mapping,00:41.5,01:07.5,26,COMPLETE,14.12.58.245
mapping,00:41.4,01:07.1,25,COMPLETE,14.12.54.83
mapping,00:41.5,01:07.3,25,COMPLETE,14.12.28.67
mapping,00:42.1,01:06.6,24,COMPLETE,14.12.57.26
mapping,00:42.4,01:07.0,24,COMPLETE,14.12.50.48
mapping,00:42.4,01:07.4,25,COMPLETE,14.12.57.249
mapping,00:42.8,01:07.4,24,COMPLETE,14.12.58.132
mapping,00:42.7,01:07.4,24,COMPLETE,14.12.54.178
mapping,00:40.3,01:07.8,27,COMPLETE,14.12.54.65
mapping,00:40.4,01:08.0,27,COMPLETE,14.12.57.226
mapping,00:40.3,01:08.4,28,COMPLETE,14.12.59.77
mapping,00:40.6,01:09.0,28,COMPLETE,14.12.29.253
mapping,00:40.7,01:08.8,28,COMPLETE,14.12.54.105
mapping,00:40.8,01:08.7,27,COMPLETE,14.12.23.69
mapping,00:40.9,01:09.1,28,COMPLETE,14.12.24.146
mapping,00:41.1,01:08.5,27,COMPLETE,14.12.62.107
mapping,00:41.3,01:07.6,26,COMPLETE,14.12.57.109
mapping,00:41.5,01:07.7,26,COMPLETE,14.12.22.51
mapping,00:41.6,01:09.0,27,COMPLETE,14.12.51.75
mapping,00:41.7,01:08.3,26,COMPLETE,14.12.59.151
mapping,00:41.9,01:08.6,26,COMPLETE,14.12.59.225
mapping,00:42.1,01:08.0,25,COMPLETE,14.12.50.133
mapping,00:42.4,01:08.9,26,COMPLETE,14.12.27.165
mapping,00:42.5,01:08.0,25,COMPLETE,14.12.62.200
mapping,00:42.7,01:09.0,26,COMPLETE,14.12.16.27
mapping,00:42.6,01:08.1,25,COMPLETE,14.12.26.250
mapping,00:43.0,01:08.2,25,COMPLETE,14.12.63.20
mapping,00:42.9,01:08.3,25,COMPLETE,14.12.22.156
mapping,00:43.0,01:09.9,26,COMPLETE,14.12.59.108
mapping,00:43.2,01:09.8,26,COMPLETE,14.12.51.122
mapping,00:43.1,01:08.8,25,COMPLETE,14.12.58.116
mapping,00:42.9,01:07.8,24,COMPLETE,14.12.51.56
mapping,00:43.2,01:08.6,25,COMPLETE,14.12.29.56
mapping,00:43.2,01:09.2,26,COMPLETE,14.12.52.217
mapping,00:43.3,01:09.9,26,COMPLETE,14.12.23.49
mapping,00:43.4,01:08.5,25,COMPLETE,14.12.24.45
mapping,00:43.5,01:09.9,26,COMPLETE,14.12.52.172
mapping,00:43.6,01:08.2,24,COMPLETE,14.12.21.114
mapping,00:40.1,01:08.6,28,COMPLETE,14.12.54.244
mapping,00:43.3,01:09.9,26,COMPLETE,14.12.62.57
mapping,00:43.4,01:09.7,26,COMPLETE,14.12.30.72
mapping,00:43.8,01:10.1,26,COMPLETE,14.12.19.44
mapping,00:43.8,01:10.7,26,COMPLETE,14.12.21.136
mapping,00:43.8,01:10.7,26,COMPLETE,14.12.60.38
mapping,00:43.9,01:11.7,27,COMPLETE,14.12.62.214
mapping,00:43.7,01:11.3,27,COMPLETE,14.12.62.136
mapping,00:43.9,01:11.1,27,COMPLETE,14.12.62.134
mapping,00:44.4,01:10.6,26,COMPLETE,14.12.23.193
mapping,00:44.1,01:11.4,27,COMPLETE,14.12.25.99
mapping,00:44.5,01:10.5,26,COMPLETE,14.12.20.200
mapping,00:44.6,01:11.7,27,COMPLETE,14.12.48.216
mapping,00:44.4,01:11.6,27,COMPLETE,14.12.54.254
mapping,00:44.7,01:11.9,27,COMPLETE,14.12.24.160
mapping,00:44.9,01:11.9,26,COMPLETE,14.12.27.167
mapping,00:44.8,01:11.7,26,COMPLETE,14.12.18.207
mapping,00:45.2,01:11.4,26,COMPLETE,14.12.25.178
mapping,00:45.4,01:11.6,26,COMPLETE,14.12.18.250
mapping,00:45.2,01:11.9,26,COMPLETE,14.12.25.77
mapping,00:45.6,01:11.6,26,COMPLETE,14.12.21.243
mapping,00:45.6,01:11.7,26,COMPLETE,14.12.30.160
mapping,00:45.7,01:11.7,25,COMPLETE,14.12.26.34
mapping,00:46.5,01:12.0,25,COMPLETE,14.12.30.139
mapping,00:47.1,01:11.9,24,COMPLETE,14.12.60.86
mapping,00:44.2,01:12.4,28,COMPLETE,14.12.17.1
mapping,00:46.0,01:12.9,26,COMPLETE,14.12.53.254
mapping,00:46.3,01:12.6,26,COMPLETE,14.12.58.45
mapping,00:46.3,01:12.9,26,COMPLETE,14.12.57.70
mapping,00:46.0,01:12.4,26,COMPLETE,14.12.52.79
mapping,00:46.7,01:13.5,26,COMPLETE,14.12.29.36
mapping,00:46.7,01:13.0,26,COMPLETE,14.12.25.58
mapping,00:46.4,01:12.9,26,COMPLETE,14.12.28.248
mapping,00:47.1,01:13.5,26,COMPLETE,14.12.30.19
mapping,00:47.3,01:12.8,25,COMPLETE,14.12.56.103
mapping,00:47.0,01:13.4,26,COMPLETE,14.12.61.144
mapping,00:47.3,01:14.2,26,COMPLETE,14.12.52.20
mapping,00:47.3,01:12.8,25,COMPLETE,14.12.29.13
mapping,00:47.3,01:13.7,26,COMPLETE,14.12.57.208
mapping,00:47.2,01:12.9,25,COMPLETE,14.12.60.33
mapping,00:47.9,01:13.3,25,COMPLETE,14.12.21.252
mapping,00:47.6,01:12.7,25,COMPLETE,14.12.20.226
mapping,00:48.2,01:14.1,25,COMPLETE,14.12.23.62
mapping,00:48.2,01:13.1,24,COMPLETE,14.12.31.103
mapping,00:48.3,01:13.2,24,COMPLETE,14.12.54.209
mapping,00:48.5,01:14.3,25,COMPLETE,14.12.30.125
mapping,00:48.8,01:14.3,25,COMPLETE,14.12.31.84
mapping,00:49.0,01:14.0,25,COMPLETE,14.12.55.113
mapping,00:48.7,01:14.4,25,COMPLETE,14.12.22.53
mapping,00:48.8,01:16.1,27,COMPLETE,14.12.29.96
mapping,00:48.7,01:16.2,27,COMPLETE,14.12.27.105
mapping,00:49.0,01:14.8,25,COMPLETE,14.12.23.248
mapping,00:49.1,01:15.6,26,COMPLETE,14.12.30.37
mapping,00:49.9,01:16.1,26,COMPLETE,14.12.62.194
mapping,00:51.9,01:16.7,24,COMPLETE,14.12.16.31
mapping,00:48.0,01:15.5,27,COMPLETE,14.12.55.201
mapping,00:49.9,01:16.5,26,COMPLETE,14.12.58.71
mapping,00:51.7,01:17.5,25,COMPLETE,14.12.20.70
mapping,00:51.6,01:17.8,26,COMPLETE,14.12.21.148
mapping,00:51.8,01:17.3,25,COMPLETE,14.12.57.32
mapping,00:52.1,01:18.0,25,COMPLETE,14.12.62.83
mapping,00:52.2,01:17.7,25,COMPLETE,14.12.48.223
mapping,00:52.6,01:17.8,25,COMPLETE,14.12.54.173
mapping,00:52.9,01:17.7,24,COMPLETE,14.12.56.123
mapping,00:52.8,01:18.6,25,COMPLETE,14.12.49.186
mapping,00:53.1,01:18.9,25,COMPLETE,14.12.56.41
mapping,00:54.5,01:18.5,24,COMPLETE,14.12.53.71
mapping,00:53.4,01:19.9,26,COMPLETE,14.12.48.62
mapping,00:53.5,01:19.4,25,COMPLETE,14.12.23.88
mapping,00:54.1,01:20.8,26,COMPLETE,14.12.63.119
mapping,00:54.9,01:20.5,25,COMPLETE,14.12.19.119
mapping,00:55.0,01:20.5,25,COMPLETE,14.12.50.87
mapping,00:55.2,01:20.7,25,COMPLETE,14.12.58.106
mapping,00:55.8,01:21.0,25,COMPLETE,14.12.56.136
mapping,00:52.9,01:20.7,27,COMPLETE,14.12.19.193
mapping,00:55.6,01:22.8,27,COMPLETE,14.12.50.99
mapping,00:55.3,01:21.8,26,COMPLETE,14.12.54.148
mapping,00:55.8,01:21.9,26,COMPLETE,14.12.58.146
mapping,00:55.9,01:21.8,25,COMPLETE,14.12.53.84
mapping,00:56.1,01:22.4,26,COMPLETE,14.12.22.252
mapping,00:56.3,01:22.1,25,COMPLETE,14.12.49.189
mapping,00:56.3,01:21.6,25,COMPLETE,14.12.55.151
mapping,00:56.9,01:22.6,25,COMPLETE,14.12.48.195
mapping,00:56.7,01:21.5,24,COMPLETE,14.12.63.213
mapping,00:56.9,01:21.9,25,COMPLETE,14.12.58.133
mapping,00:57.4,01:22.5,25,COMPLETE,14.12.16.75
mapping,00:58.9,01:23.2,24,COMPLETE,14.12.51.52
mapping,00:59.0,01:23.3,24,COMPLETE,14.12.57.78
mapping,00:58.9,01:23.0,24,COMPLETE,14.12.60.147
mapping,00:59.9,01:22.6,22,COMPLETE,14.12.26.11
mapping,01:01.5,01:23.1,21,COMPLETE,14.12.26.155
mapping,01:02.2,01:23.4,21,COMPLETE,14.12.26.216
mapping,00:56.9,01:23.7,26,COMPLETE,14.12.53.149
mapping,00:57.1,01:24.1,27,COMPLETE,14.12.22.203
mapping,00:57.4,01:24.0,26,COMPLETE,14.12.22.60
mapping,00:57.7,01:25.0,27,COMPLETE,14.12.61.103
mapping,00:57.8,01:23.8,26,COMPLETE,14.12.31.134
mapping,00:57.6,01:25.6,27,COMPLETE,14.12.57.190
mapping,00:57.8,01:23.9,26,COMPLETE,14.12.59.57
mapping,00:57.7,01:24.1,26,COMPLETE,14.12.49.13
mapping,00:58.0,01:23.9,25,COMPLETE,14.12.63.45
mapping,00:58.1,01:24.4,26,COMPLETE,14.12.18.146
mapping,00:58.1,01:23.7,25,COMPLETE,14.12.62.39
mapping,00:58.2,01:23.9,25,COMPLETE,14.12.63.96
mapping,00:58.4,01:24.8,26,COMPLETE,14.12.16.188
mapping,00:58.3,01:24.2,25,COMPLETE,14.12.54.12
mapping,00:58.4,01:24.4,25,COMPLETE,14.12.48.170
mapping,00:58.3,01:23.7,25,COMPLETE,14.12.24.253
mapping,00:59.0,01:24.8,25,COMPLETE,14.12.16.140
mapping,00:58.9,01:24.7,25,COMPLETE,14.12.53.68
mapping,00:58.7,01:23.5,24,COMPLETE,14.12.55.164
mapping,00:59.2,01:23.7,24,COMPLETE,14.12.60.177
mapping,00:59.5,01:24.0,24,COMPLETE,14.12.63.99
mapping,00:59.5,01:23.6,24,COMPLETE,14.12.51.27
mapping,01:00.0,01:24.8,24,COMPLETE,14.12.55.48
mapping,01:00.1,01:25.0,24,COMPLETE,14.12.29.206
mapping,01:00.3,01:23.7,23,COMPLETE,14.12.57.117
mapping,01:00.4,01:24.2,23,COMPLETE,14.12.29.14
mapping,01:00.7,01:24.4,23,COMPLETE,14.12.48.93
mapping,01:00.3,01:24.3,23,COMPLETE,14.12.49.82
mapping,01:00.7,01:24.7,23,COMPLETE,14.12.56.52
mapping,01:00.4,01:24.8,24,COMPLETE,14.12.48.13
mapping,01:00.8,01:23.6,22,COMPLETE,14.12.60.194
mapping,01:01.0,01:23.7,22,COMPLETE,14.12.62.116
mapping,01:00.8,01:23.7,22,COMPLETE,14.12.51.73
mapping,01:01.0,01:23.9,22,COMPLETE,14.12.30.208
mapping,01:01.0,01:24.5,23,COMPLETE,14.12.29.114
mapping,01:01.0,01:25.4,24,COMPLETE,14.12.59.5
mapping,01:01.3,01:25.0,23,COMPLETE,14.12.31.74
mapping,01:01.4,01:24.7,23,COMPLETE,14.12.49.111
mapping,01:01.5,01:24.3,22,COMPLETE,14.12.20.169
mapping,01:01.7,01:24.5,22,COMPLETE,14.12.48.59
mapping,01:01.7,01:24.5,22,COMPLETE,14.12.51.243
mapping,01:01.8,01:25.1,23,COMPLETE,14.12.60.159
mapping,01:01.6,01:25.0,23,COMPLETE,14.12.53.128
mapping,01:01.5,01:25.0,23,COMPLETE,14.12.53.13
mapping,01:02.0,01:24.2,22,COMPLETE,14.12.24.82
mapping,01:02.0,01:25.6,23,COMPLETE,14.12.28.251
mapping,01:02.1,01:24.8,22,COMPLETE,14.12.27.120
mapping,01:02.3,01:25.6,23,COMPLETE,14.12.59.14
mapping,01:02.2,01:24.3,22,COMPLETE,14.12.49.210
mapping,01:02.3,01:25.2,22,COMPLETE,14.12.60.251
mapping,01:02.4,01:24.9,22,COMPLETE,14.12.29.156
mapping,01:02.4,01:25.2,22,COMPLETE,14.12.16.103
mapping,01:01.7,01:26.6,24,COMPLETE,14.12.60.133
mapping,01:01.9,01:25.9,24,COMPLETE,14.12.48.67
mapping,01:01.9,01:25.8,23,COMPLETE,14.12.48.211
mapping,01:01.9,01:26.1,24,COMPLETE,14.12.61.156
mapping,01:02.3,01:27.0,24,COMPLETE,14.12.51.142
mapping,01:02.7,01:26.0,23,COMPLETE,14.12.31.69
mapping,01:02.6,01:27.7,25,COMPLETE,14.12.21.56
mapping,01:02.7,01:26.2,23,COMPLETE,14.12.52.86
mapping,01:02.9,01:26.5,23,COMPLETE,14.12.31.184
mapping,01:02.7,01:26.8,24,COMPLETE,14.12.54.118
mapping,01:03.4,01:27.9,24,COMPLETE,14.12.18.169
mapping,01:03.5,01:27.5,24,COMPLETE,14.12.24.104
mapping,01:03.6,01:27.4,23,COMPLETE,14.12.27.33
mapping,01:03.9,01:27.6,23,COMPLETE,14.12.19.124
mapping,01:01.6,01:26.0,24,COMPLETE,14.12.61.177
mapping,01:02.9,01:28.1,25,COMPLETE,14.12.63.164
mapping,01:02.8,01:28.2,25,COMPLETE,14.12.23.212
mapping,01:02.9,01:28.0,25,COMPLETE,14.12.54.140
mapping,01:03.4,01:29.4,26,COMPLETE,14.12.26.211
mapping,01:03.4,01:28.1,24,COMPLETE,14.12.20.214
mapping,01:03.4,01:28.7,25,COMPLETE,14.12.48.108
mapping,01:03.5,01:28.4,24,COMPLETE,14.12.49.102
mapping,01:03.8,01:29.2,25,COMPLETE,14.12.20.48
mapping,01:03.7,01:28.4,24,COMPLETE,14.12.56.81
mapping,01:03.6,01:28.0,24,COMPLETE,14.12.31.94
mapping,01:03.4,01:28.1,24,COMPLETE,14.12.51.118
mapping,01:03.8,01:28.6,24,COMPLETE,14.12.50.201
mapping,01:03.5,01:28.7,25,COMPLETE,14.12.50.61
mapping,01:03.8,01:29.6,25,COMPLETE,14.12.53.135
mapping,01:03.9,01:29.0,25,COMPLETE,14.12.17.173
mapping,01:03.8,01:29.9,26,COMPLETE,14.12.19.7
mapping,01:03.8,01:29.0,25,COMPLETE,14.12.63.104
mapping,01:03.7,01:29.8,26,COMPLETE,14.12.60.200
mapping,01:03.7,01:28.6,24,COMPLETE,14.12.50.252
mapping,01:04.2,01:29.1,24,COMPLETE,14.12.16.49
mapping,01:04.1,01:28.5,24,COMPLETE,14.12.55.233
mapping,01:04.0,01:28.6,24,COMPLETE,14.12.17.181
mapping,01:04.2,01:28.9,24,COMPLETE,14.12.56.196
mapping,01:04.2,01:29.0,24,COMPLETE,14.12.60.109
mapping,01:04.2,01:29.7,25,COMPLETE,14.12.62.252
mapping,01:04.3,01:30.0,25,COMPLETE,14.12.17.34
mapping,01:04.4,01:29.0,24,COMPLETE,14.12.21.117
mapping,01:04.2,01:29.8,25,COMPLETE,14.12.26.115
mapping,01:04.5,01:29.4,24,COMPLETE,14.12.57.17
mapping,01:04.6,01:29.0,24,COMPLETE,14.12.61.170
mapping,01:04.7,01:28.2,23,COMPLETE,14.12.51.104
mapping,01:04.6,01:29.4,24,COMPLETE,14.12.23.245
mapping,01:05.0,01:28.8,23,COMPLETE,14.12.59.30
mapping,01:05.4,01:29.8,24,COMPLETE,14.12.23.56
mapping,01:05.3,01:29.6,24,COMPLETE,14.12.24.185
mapping,01:05.5,01:29.9,24,COMPLETE,14.12.26.111
mapping,01:07.5,01:29.7,22,COMPLETE,14.12.58.245
mapping,01:04.2,01:30.6,26,COMPLETE,14.12.60.36
mapping,01:04.6,01:31.0,26,COMPLETE,14.12.17.121
mapping,01:04.9,01:30.5,25,COMPLETE,14.12.56.158
mapping,01:04.9,01:30.3,25,COMPLETE,14.12.50.31
mapping,01:05.0,01:31.5,26,COMPLETE,14.12.25.191
mapping,01:05.1,01:31.2,26,COMPLETE,14.12.59.69
mapping,01:05.3,01:30.2,24,COMPLETE,14.12.27.21
mapping,01:05.5,01:30.7,25,COMPLETE,14.12.55.27
mapping,01:05.9,01:30.3,24,COMPLETE,14.12.62.147
mapping,01:05.9,01:31.4,25,COMPLETE,14.12.57.77
mapping,01:06.1,01:31.4,25,COMPLETE,14.12.59.106
mapping,01:06.1,01:31.3,25,COMPLETE,14.12.60.183
mapping,01:06.6,01:30.4,23,COMPLETE,14.12.57.26
mapping,01:07.0,01:30.8,23,COMPLETE,14.12.50.48
mapping,01:07.1,01:30.8,23,COMPLETE,14.12.54.83
mapping,01:07.2,01:32.1,24,COMPLETE,14.12.48.183
mapping,01:07.3,01:31.9,24,COMPLETE,14.12.28.67
mapping,01:07.1,01:31.7,24,COMPLETE,14.12.60.221
mapping,01:07.3,01:31.9,24,COMPLETE,14.12.49.149
mapping,01:07.4,01:31.8,24,COMPLETE,14.12.58.132
mapping,01:08.0,01:32.2,24,COMPLETE,14.12.50.133
mapping,01:08.2,01:32.3,24,COMPLETE,14.12.63.20
mapping,01:08.7,01:31.0,22,COMPLETE,14.12.23.69
mapping,01:04.0,01:30.7,26,COMPLETE,14.12.56.86
mapping,01:07.0,01:34.0,26,COMPLETE,14.12.59.211
mapping,01:07.4,01:33.8,26,COMPLETE,14.12.57.249
mapping,01:07.4,01:33.8,26,COMPLETE,14.12.54.178
mapping,01:07.7,01:32.5,24,COMPLETE,14.12.22.51
mapping,01:07.6,01:32.8,25,COMPLETE,14.12.57.109
mapping,01:07.8,01:34.2,26,COMPLETE,14.12.54.65
mapping,01:08.0,01:32.5,24,COMPLETE,14.12.62.200
mapping,01:08.0,01:33.6,25,COMPLETE,14.12.57.226
mapping,01:07.8,01:33.2,25,COMPLETE,14.12.51.56
mapping,01:08.2,01:33.8,25,COMPLETE,14.12.21.114
mapping,01:08.1,01:32.7,24,COMPLETE,14.12.26.250
mapping,01:08.3,01:32.6,24,COMPLETE,14.12.22.156
mapping,01:08.3,01:34.2,25,COMPLETE,14.12.59.151
mapping,01:08.4,01:32.7,24,COMPLETE,14.12.59.77
mapping,01:08.6,01:33.8,25,COMPLETE,14.12.54.244
mapping,01:08.5,01:33.5,24,COMPLETE,14.12.62.107
mapping,01:08.5,01:33.0,24,COMPLETE,14.12.24.45
mapping,01:08.6,01:33.3,24,COMPLETE,14.12.59.225
mapping,01:08.6,01:32.8,24,COMPLETE,14.12.29.56
mapping,01:08.8,01:33.6,24,COMPLETE,14.12.58.116
mapping,01:08.8,01:32.5,23,COMPLETE,14.12.54.105
mapping,01:09.0,01:33.9,24,COMPLETE,14.12.29.253
mapping,01:09.0,01:33.5,24,COMPLETE,14.12.16.27
mapping,01:08.9,01:34.2,25,COMPLETE,14.12.27.165
mapping,01:09.1,01:33.0,23,COMPLETE,14.12.24.146
mapping,01:09.8,01:34.3,24,COMPLETE,14.12.51.122
mapping,01:09.9,01:33.5,23,COMPLETE,14.12.59.108
mapping,01:09.9,01:32.6,22,COMPLETE,14.12.23.49
mapping,01:10.1,01:34.5,24,COMPLETE,14.12.19.44
mapping,01:10.5,01:34.0,23,COMPLETE,14.12.20.200
mapping,01:10.6,01:34.6,24,COMPLETE,14.12.23.193
mapping,01:11.4,01:34.5,23,COMPLETE,14.12.25.178
mapping,01:09.2,01:34.8,25,COMPLETE,14.12.52.217
mapping,01:09.9,01:35.2,25,COMPLETE,14.12.52.172
mapping,01:09.7,01:34.9,25,COMPLETE,14.12.30.72
mapping,01:09.9,01:35.0,25,COMPLETE,14.12.62.57
mapping,01:10.7,01:35.1,24,COMPLETE,14.12.21.136
mapping,01:10.7,01:34.8,24,COMPLETE,14.12.60.38
mapping,01:11.1,01:35.3,24,COMPLETE,14.12.62.134
mapping,01:11.6,01:35.7,24,COMPLETE,14.12.18.250
mapping,01:11.6,01:35.3,23,COMPLETE,14.12.21.243
mapping,01:11.3,01:35.2,23,COMPLETE,14.12.62.136
mapping,01:11.7,01:36.0,24,COMPLETE,14.12.30.160
mapping,01:11.4,01:36.1,24,COMPLETE,14.12.25.99
mapping,01:11.7,01:36.5,24,COMPLETE,14.12.62.214
mapping,01:11.7,01:36.5,24,COMPLETE,14.12.26.34
mapping,01:11.9,01:36.7,24,COMPLETE,14.12.27.167
mapping,01:11.7,01:36.3,24,COMPLETE,14.12.18.207
mapping,01:12.4,01:36.7,24,COMPLETE,14.12.17.1
mapping,01:09.0,01:35.8,26,COMPLETE,14.12.51.75
mapping,01:11.7,01:37.2,25,COMPLETE,14.12.48.216
mapping,01:11.6,01:37.6,25,COMPLETE,14.12.54.254
mapping,01:11.9,01:37.4,25,COMPLETE,14.12.60.86
mapping,01:11.9,01:37.6,25,COMPLETE,14.12.25.77
mapping,01:11.9,01:37.6,25,COMPLETE,14.12.24.160
mapping,01:12.1,01:37.6,25,COMPLETE,14.12.30.139
mapping,01:12.6,01:37.5,24,COMPLETE,14.12.58.45
mapping,01:12.8,01:37.8,24,COMPLETE,14.12.56.103
mapping,01:12.4,01:37.2,24,COMPLETE,14.12.52.79
mapping,01:12.7,01:37.6,24,COMPLETE,14.12.20.226
mapping,01:13.0,01:38.0,24,COMPLETE,14.12.25.58
mapping,01:12.8,01:38.1,25,COMPLETE,14.12.29.13
mapping,01:12.9,01:36.9,24,COMPLETE,14.12.57.70
mapping,01:12.9,01:37.3,24,COMPLETE,14.12.53.254
mapping,01:13.1,01:38.2,25,COMPLETE,14.12.31.103
mapping,01:13.2,01:37.0,23,COMPLETE,14.12.54.209
mapping,01:13.3,01:38.8,25,COMPLETE,14.12.21.252
mapping,01:12.9,01:38.5,25,COMPLETE,14.12.60.33
mapping,01:13.5,01:37.2,23,COMPLETE,14.12.29.36
mapping,01:13.5,01:38.3,24,COMPLETE,14.12.30.19
