job,start_time,end_time,elapse,state,ip
vcf,11:49.2,13:22.5,93,COMPLETE,14.12.49.149
vcf,11:49.8,13:21.5,91,COMPLETE,14.12.51.118
vcf,11:41.8,13:23.6,101,COMPLETE,14.12.19.109
vcf,11:52.7,13:23.9,91,COMPLETE,14.12.16.188
vcf,11:53.1,13:24.9,91,COMPLETE,14.12.20.200
vcf,11:53.2,13:23.0,89,COMPLETE,14.12.49.210
vcf,11:54.2,13:24.5,90,COMPLETE,14.12.24.253
vcf,11:55.0,13:24.9,89,COMPLETE,14.12.29.14
vcf,11:55.8,13:24.3,88,COMPLETE,14.12.17.63
vcf,11:54.5,13:26.1,91,COMPLETE,14.12.54.209
vcf,11:56.6,13:25.7,89,COMPLETE,14.12.21.114
vcf,11:57.8,13:26.4,88,COMPLETE,14.12.48.195
vcf,07:31.4,13:29.0,357,COMPLETE,14.12.55.113
vcf,11:45.6,13:28.8,103,COMPLETE,14.12.16.78
vcf,11:54.3,13:28.2,93,COMPLETE,14.12.63.104
vcf,11:57.7,13:28.4,90,COMPLETE,14.12.31.69
vcf,11:48.3,13:30.8,102,COMPLETE,14.12.30.87
vcf,12:01.7,13:32.8,91,COMPLETE,14.12.54.173
vcf,12:03.0,13:33.4,90,COMPLETE,14.12.60.86
vcf,12:04.4,13:33.2,88,COMPLETE,14.12.60.109
vcf,12:00.8,13:33.8,93,COMPLETE,14.12.63.213
vcf,12:01.2,13:34.5,93,COMPLETE,14.12.30.37
vcf,12:02.3,13:34.5,92,COMPLETE,14.12.24.146
vcf,12:03.2,13:34.8,91,COMPLETE,14.12.50.87
vcf,12:03.3,13:33.8,90,COMPLETE,14.12.24.104
vcf,12:03.7,13:34.6,90,COMPLETE,14.12.31.74
vcf,12:03.8,13:35.6,91,COMPLETE,14.12.57.17
vcf,12:04.7,13:35.7,90,COMPLETE,14.12.17.173
vcf,12:05.4,13:34.3,88,COMPLETE,14.12.16.75
vcf,12:01.7,13:35.4,93,COMPLETE,14.12.54.118
vcf,12:03.3,13:36.1,92,COMPLETE,14.12.54.140
vcf,12:05.2,13:36.9,91,COMPLETE,14.12.26.155
vcf,12:05.4,13:37.1,91,COMPLETE,14.12.28.67
vcf,12:05.4,13:37.4,91,COMPLETE,14.12.60.38
vcf,12:06.7,13:37.8,91,COMPLETE,14.12.27.21
vcf,12:07.1,13:37.0,89,COMPLETE,14.12.63.45
vcf,07:31.5,13:38.8,367,COMPLETE,14.12.23.1
vcf,12:05.4,13:38.7,93,COMPLETE,14.12.58.245
vcf,12:05.4,13:39.0,93,COMPLETE,14.12.18.169
vcf,12:05.8,13:37.8,91,COMPLETE,14.12.22.53
vcf,12:06.3,13:38.4,92,COMPLETE,14.12.62.252
vcf,12:06.6,13:38.8,92,COMPLETE,14.12.56.103
vcf,12:07.0,13:40.4,93,COMPLETE,14.12.59.106
vcf,12:08.2,13:40.4,92,COMPLETE,14.12.58.116
vcf,12:08.3,13:41.8,93,COMPLETE,14.12.58.132
vcf,12:08.4,13:41.2,92,COMPLETE,14.12.60.159
vcf,12:08.6,13:41.2,92,COMPLETE,14.12.22.60
vcf,12:08.8,13:40.8,91,COMPLETE,14.12.56.52
vcf,12:08.8,13:40.0,91,COMPLETE,14.12.53.84
vcf,12:09.2,13:41.0,91,COMPLETE,14.12.27.120
vcf,12:13.5,13:41.7,88,COMPLETE,14.12.26.211
vcf,11:58.0,13:42.4,104,COMPLETE,14.12.23.158
vcf,12:00.0,13:42.1,102,COMPLETE,14.12.19.109
vcf,12:08.2,13:42.6,94,COMPLETE,14.12.26.250
vcf,12:09.6,13:42.3,92,COMPLETE,14.12.61.144
vcf,12:09.8,13:42.7,92,COMPLETE,14.12.21.117
vcf,12:11.2,13:44.1,92,COMPLETE,14.12.53.149
vcf,12:10.4,13:44.7,94,COMPLETE,14.12.27.165
vcf,12:11.4,13:44.7,93,COMPLETE,14.12.60.133
vcf,12:11.7,13:45.0,93,COMPLETE,14.12.51.52
vcf,12:12.4,13:44.5,92,COMPLETE,14.12.50.61
vcf,12:12.7,13:44.6,91,COMPLETE,14.12.20.70
vcf,12:12.6,13:45.9,93,COMPLETE,14.12.51.56
vcf,12:13.3,13:44.9,91,COMPLETE,14.12.62.134
vcf,12:14.5,13:45.0,90,COMPLETE,14.12.58.106
vcf,12:14.9,13:46.4,91,COMPLETE,14.12.21.243
vcf,12:14.7,13:44.9,90,COMPLETE,14.12.24.160
vcf,12:14.9,13:45.0,90,COMPLETE,14.12.23.212
vcf,12:15.4,13:45.2,89,COMPLETE,14.12.27.33
vcf,12:15.6,13:44.6,89,COMPLETE,14.12.26.111
vcf,12:16.5,13:45.8,89,COMPLETE,14.12.31.94
vcf,12:17.1,13:45.9,88,COMPLETE,14.12.57.117
vcf,12:12.5,13:46.3,93,COMPLETE,14.12.49.82
vcf,12:13.0,13:47.4,94,COMPLETE,14.12.50.48
vcf,12:13.6,13:46.8,93,COMPLETE,14.12.27.105
vcf,12:14.3,13:47.2,92,COMPLETE,14.12.25.58
vcf,12:14.6,13:47.7,93,COMPLETE,14.12.63.99
vcf,12:15.5,13:46.1,90,COMPLETE,14.12.19.193
vcf,12:16.0,13:47.0,90,COMPLETE,14.12.26.216
vcf,12:16.2,13:47.8,91,COMPLETE,14.12.30.125
vcf,12:16.4,13:47.7,91,COMPLETE,14.12.51.122
vcf,12:16.2,13:47.1,90,COMPLETE,14.12.60.147
vcf,12:16.8,13:48.1,91,COMPLETE,14.12.23.88
vcf,12:17.8,13:47.0,89,COMPLETE,14.12.24.82
vcf,12:17.7,13:48.3,90,COMPLETE,14.12.54.105
vcf,12:18.0,13:48.0,90,COMPLETE,14.12.55.27
vcf,12:18.2,13:48.2,90,COMPLETE,14.12.56.196
vcf,12:19.0,13:47.7,88,COMPLETE,14.12.17.34
vcf,07:31.3,13:48.9,377,COMPLETE,14.12.29.156
vcf,07:31.3,13:50.4,379,COMPLETE,14.12.59.57
vcf,12:16.1,13:48.3,92,COMPLETE,14.12.23.62
vcf,12:17.6,13:48.8,91,COMPLETE,14.12.51.27
vcf,12:17.8,13:48.6,90,COMPLETE,14.12.31.84
vcf,12:17.8,13:50.2,92,COMPLETE,14.12.54.65
vcf,12:17.8,13:49.7,91,COMPLETE,14.12.62.194
vcf,12:17.9,13:49.7,91,COMPLETE,14.12.23.193
vcf,12:18.3,13:49.6,91,COMPLETE,14.12.57.249
vcf,12:18.7,13:49.9,91,COMPLETE,14.12.51.243
vcf,12:19.0,13:49.1,90,COMPLETE,14.12.29.114
vcf,12:19.3,13:50.5,91,COMPLETE,14.12.48.67
vcf,12:19.3,13:50.4,91,COMPLETE,14.12.59.5
vcf,12:21.2,13:49.3,88,COMPLETE,14.12.56.81
vcf,12:07.3,13:51.4,104,COMPLETE,14.12.31.194
vcf,12:16.7,13:51.2,94,COMPLETE,14.12.56.41
vcf,12:17.6,13:50.6,92,COMPLETE,14.12.30.160
vcf,12:18.2,13:52.3,94,COMPLETE,14.12.62.83
vcf,12:18.6,13:52.1,93,COMPLETE,14.12.20.214
vcf,12:18.7,13:51.8,93,COMPLETE,14.12.60.194
vcf,12:18.8,13:51.9,93,COMPLETE,14.12.63.164
vcf,12:19.2,13:50.5,91,COMPLETE,14.12.50.31
vcf,12:19.3,13:52.0,92,COMPLETE,14.12.59.151
vcf,12:19.5,13:52.2,92,COMPLETE,14.12.56.123
vcf,12:19.6,13:51.7,92,COMPLETE,14.12.52.20
vcf,12:19.6,13:50.5,90,COMPLETE,14.12.29.56
vcf,12:20.0,13:50.6,90,COMPLETE,14.12.58.71
vcf,12:20.2,13:50.5,90,COMPLETE,14.12.23.245
vcf,12:20.5,13:51.2,90,COMPLETE,14.12.29.36
vcf,12:20.9,13:51.8,90,COMPLETE,14.12.19.124
vcf,12:21.2,13:51.0,89,COMPLETE,14.12.31.134
vcf,12:21.7,13:51.6,89,COMPLETE,14.12.56.86
vcf,07:31.3,13:54.3,382,COMPLETE,14.12.49.102
vcf,12:08.0,13:53.0,105,COMPLETE,14.12.17.63
vcf,12:09.4,13:54.8,105,COMPLETE,14.12.25.24
vcf,12:16.4,13:53.6,97,COMPLETE,14.12.23.1
vcf,12:19.3,13:53.2,93,COMPLETE,14.12.23.56
vcf,12:19.8,13:54.0,94,COMPLETE,14.12.58.133
vcf,12:20.8,13:53.4,92,COMPLETE,14.12.57.109
vcf,12:20.8,13:52.6,91,COMPLETE,14.12.25.99
vcf,12:21.2,13:54.1,92,COMPLETE,14.12.18.146
vcf,12:21.3,13:53.3,92,COMPLETE,14.12.53.254
vcf,12:21.7,13:54.5,92,COMPLETE,14.12.51.104
vcf,12:21.9,13:52.6,90,COMPLETE,14.12.19.7
vcf,12:21.9,13:53.4,91,COMPLETE,14.12.25.77
vcf,12:22.5,13:53.4,90,COMPLETE,14.12.54.244
vcf,12:22.2,13:53.8,91,COMPLETE,14.12.26.115
vcf,12:22.5,13:54.3,91,COMPLETE,14.12.21.136
vcf,12:22.9,13:54.2,91,COMPLETE,14.12.26.34
vcf,12:23.1,13:54.4,91,COMPLETE,14.12.56.136
vcf,12:23.5,13:54.6,91,COMPLETE,14.12.21.252
vcf,12:23.2,13:52.9,89,COMPLETE,14.12.55.151
vcf,12:23.8,13:53.7,89,COMPLETE,14.12.17.181
vcf,12:20.7,13:56.0,95,COMPLETE,14.12.54.12
vcf,12:21.6,13:54.9,93,COMPLETE,14.12.16.27
vcf,12:21.3,13:55.7,94,COMPLETE,14.12.55.164
vcf,12:21.5,13:55.1,93,COMPLETE,14.12.60.200
vcf,12:21.5,13:55.7,94,COMPLETE,14.12.59.211
vcf,12:22.7,13:55.0,92,COMPLETE,14.12.22.203
vcf,12:23.3,13:55.0,91,COMPLETE,14.12.54.83
vcf,12:23.6,13:56.7,93,COMPLETE,14.12.59.69
vcf,12:24.4,13:56.5,92,COMPLETE,14.12.63.20
vcf,12:24.7,13:55.3,90,COMPLETE,14.12.48.62
vcf,12:24.8,13:56.1,91,COMPLETE,14.12.57.26
vcf,12:25.1,13:56.1,90,COMPLETE,14.12.62.214
vcf,12:25.1,13:55.6,90,COMPLETE,14.12.62.107
vcf,12:25.1,13:56.5,91,COMPLETE,14.12.54.178
vcf,12:25.7,13:55.9,90,COMPLETE,14.12.55.233
vcf,12:25.9,13:56.5,90,COMPLETE,14.12.23.49
vcf,12:26.2,13:56.2,89,COMPLETE,14.12.57.78
vcf,12:26.6,13:56.2,89,COMPLETE,14.12.48.211
vcf,12:26.9,13:56.0,89,COMPLETE,14.12.19.44
vcf,07:31.2,13:57.4,386,COMPLETE,14.12.62.39
vcf,07:31.3,13:57.5,386,COMPLETE,14.12.31.103
vcf,12:21.5,13:56.6,95,COMPLETE,14.12.55.201
vcf,12:23.2,13:57.6,94,COMPLETE,14.12.53.128
vcf,12:24.5,13:56.9,92,COMPLETE,14.12.62.57
vcf,12:24.8,13:56.6,91,COMPLETE,14.12.54.254
vcf,12:25.5,13:57.0,91,COMPLETE,14.12.48.170
vcf,12:26.0,13:57.0,90,COMPLETE,14.12.58.146
vcf,12:26.7,13:58.6,91,COMPLETE,14.12.62.116
vcf,12:27.2,13:58.5,91,COMPLETE,14.12.59.225
vcf,12:27.5,13:58.0,90,COMPLETE,14.12.49.186
vcf,12:28.2,13:58.1,89,COMPLETE,14.12.23.248
vcf,12:29.9,13:58.4,88,COMPLETE,14.12.16.31
vcf,12:29.9,13:58.3,88,COMPLETE,14.12.59.14
vcf,12:14.8,13:59.8,104,COMPLETE,14.12.31.88
vcf,12:25.4,13:59.5,94,COMPLETE,14.12.30.72
vcf,12:25.9,13:59.3,93,COMPLETE,14.12.30.19
vcf,12:26.8,14:00.3,93,COMPLETE,14.12.57.208
vcf,12:27.9,14:00.4,92,COMPLETE,14.12.24.45
vcf,12:28.3,13:59.2,90,COMPLETE,14.12.62.200
vcf,12:28.7,13:59.4,90,COMPLETE,14.12.16.103
vcf,12:28.8,14:00.9,92,COMPLETE,14.12.61.177
vcf,12:31.2,14:00.5,89,COMPLETE,14.12.53.13
vcf,12:29.0,14:01.3,92,COMPLETE,14.12.20.169
vcf,12:29.4,14:01.7,92,COMPLETE,14.12.56.158
vcf,12:29.6,14:01.9,92,COMPLETE,14.12.61.170
vcf,12:30.8,14:01.7,90,COMPLETE,14.12.23.69
vcf,12:32.0,14:01.9,89,COMPLETE,14.12.58.45
vcf,12:32.9,14:02.7,89,COMPLETE,14.12.29.13
vcf,12:29.9,14:04.0,94,COMPLETE,14.12.25.191
vcf,12:31.0,14:03.6,92,COMPLETE,14.12.48.216
vcf,12:31.5,14:04.7,93,COMPLETE,14.12.28.251
vcf,12:31.5,14:03.9,92,COMPLETE,14.12.18.207
vcf,12:32.3,14:04.9,92,COMPLETE,14.12.27.167
vcf,12:33.4,14:04.3,90,COMPLETE,14.12.57.70
vcf,12:33.5,14:04.6,91,COMPLETE,14.12.61.103
vcf,12:33.9,14:03.9,90,COMPLETE,14.12.20.48
vcf,12:34.1,14:04.2,90,COMPLETE,14.12.62.136
vcf,12:34.2,14:04.7,90,COMPLETE,14.12.28.248
vcf,12:34.4,14:04.0,89,COMPLETE,14.12.24.185
vcf,07:31.6,14:06.8,395,COMPLETE,14.12.16.76
vcf,07:31.6,14:07.3,395,COMPLETE,14.12.16.148
vcf,12:24.6,14:07.1,102,COMPLETE,14.12.31.123
vcf,12:32.1,14:06.6,94,COMPLETE,14.12.48.13
vcf,12:36.4,14:06.1,89,COMPLETE,14.12.60.251
vcf,12:37.3,14:06.1,88,COMPLETE,14.12.52.86
vcf,13:51.4,14:06.6,15,COMPLETE,14.12.31.194
vcf,13:51.2,14:06.2,14,COMPLETE,14.12.56.41
vcf,13:52.2,14:06.0,13,COMPLETE,14.12.56.123
vcf,13:52.3,14:06.3,14,COMPLETE,14.12.62.83
vcf,13:52.6,14:05.2,12,COMPLETE,14.12.25.99
vcf,13:53.2,14:05.8,12,COMPLETE,14.12.23.56
vcf,13:52.9,14:06.0,13,COMPLETE,14.12.55.151
vcf,13:53.4,14:06.9,13,COMPLETE,14.12.54.244
vcf,13:53.4,14:06.6,13,COMPLETE,14.12.25.77
vcf,13:53.4,14:06.4,12,COMPLETE,14.12.57.109
vcf,12:26.7,14:07.7,100,COMPLETE,14.12.28.82
vcf,12:29.3,14:09.5,100,COMPLETE,14.12.16.239
vcf,12:35.8,14:09.2,93,COMPLETE,14.12.59.108
vcf,12:36.2,14:07.3,91,COMPLETE,14.12.50.133
vcf,12:36.8,14:07.6,90,COMPLETE,14.12.26.11
vcf,12:37.2,14:07.9,90,COMPLETE,14.12.21.56
vcf,12:37.9,14:07.8,89,COMPLETE,14.12.48.108
vcf,12:38.7,14:09.0,90,COMPLETE,14.12.57.77
vcf,13:51.7,14:08.3,16,COMPLETE,14.12.52.20
vcf,13:51.8,14:07.5,15,COMPLETE,14.12.60.194
vcf,13:51.9,14:07.7,15,COMPLETE,14.12.63.164
vcf,13:51.8,14:08.2,16,COMPLETE,14.12.19.124
vcf,13:52.0,14:09.2,17,COMPLETE,14.12.59.151
vcf,13:52.1,14:07.4,15,COMPLETE,14.12.20.214
vcf,13:52.6,14:07.5,14,COMPLETE,14.12.19.7
vcf,13:53.6,14:08.3,14,COMPLETE,14.12.23.1
vcf,13:53.3,14:07.3,13,COMPLETE,14.12.53.254
vcf,12:36.0,14:09.6,93,COMPLETE,14.12.51.75
vcf,12:39.3,14:10.3,91,COMPLETE,14.12.63.96
vcf,12:39.7,14:10.3,90,COMPLETE,14.12.53.135
vcf,12:39.7,14:09.6,89,COMPLETE,14.12.57.32
vcf,12:40.8,14:10.7,89,COMPLETE,14.12.49.189
vcf,13:51.2,14:10.4,19,COMPLETE,14.12.29.36
vcf,13:51.6,14:09.7,18,COMPLETE,14.12.56.86
vcf,13:53.0,14:10.1,17,COMPLETE,14.12.17.63
vcf,12:29.1,14:13.6,104,COMPLETE,14.12.22.183
vcf,12:43.1,14:13.1,90,COMPLETE,14.12.55.48
vcf,12:43.9,14:13.0,89,COMPLETE,14.12.18.250
vcf,12:44.0,14:11.9,87,COMPLETE,14.12.30.139
vcf,13:51.0,14:12.6,21,COMPLETE,14.12.31.134
vcf,07:31.4,14:14.2,402,COMPLETE,14.12.59.30
vcf,12:43.0,14:15.2,92,COMPLETE,14.12.63.119
vcf,12:44.6,14:14.7,90,COMPLETE,14.12.57.226
vcf,12:45.6,14:14.0,88,COMPLETE,14.12.51.73
vcf,13:50.5,14:14.3,23,COMPLETE,14.12.50.31
vcf,13:50.5,14:13.5,22,COMPLETE,14.12.23.245
vcf,13:50.6,14:13.8,23,COMPLETE,14.12.58.71
vcf,12:33.5,14:15.8,102,COMPLETE,14.12.30.159
vcf,12:43.7,14:15.8,92,COMPLETE,14.12.53.71
vcf,12:46.0,14:16.8,90,COMPLETE,14.12.49.111
vcf,12:38.0,14:19.7,101,COMPLETE,14.12.17.231
vcf,12:39.7,14:19.1,99,COMPLETE,14.12.31.123
vcf,12:45.4,14:17.3,91,COMPLETE,14.12.54.148
vcf,12:47.3,14:18.6,91,COMPLETE,14.12.20.213
vcf,12:38.3,14:20.0,101,COMPLETE,14.12.24.28
vcf,12:39.7,14:20.7,100,COMPLETE,14.12.28.73
vcf,12:40.3,14:21.5,101,COMPLETE,14.12.16.239
vcf,12:40.7,14:21.8,101,COMPLETE,14.12.31.194
vcf,12:49.5,14:20.1,90,COMPLETE,14.12.60.33
vcf,12:51.2,14:21.4,90,COMPLETE,14.12.29.96
vcf,13:50.5,14:20.4,29,COMPLETE,14.12.48.67
vcf,13:50.5,14:20.5,29,COMPLETE,14.12.29.56
vcf,12:40.8,14:22.8,102,COMPLETE,14.12.21.15
vcf,12:52.2,14:22.1,89,COMPLETE,14.12.30.208
vcf,12:53.0,14:21.8,88,COMPLETE,14.12.60.36
vcf,13:49.9,14:23.3,33,COMPLETE,14.12.51.243
vcf,13:50.4,14:23.1,32,COMPLETE,14.12.59.57
vcf,13:50.4,14:21.8,31,COMPLETE,14.12.59.5
vcf,13:50.6,14:22.3,31,COMPLETE,14.12.30.160
vcf,07:31.4,14:24.0,412,COMPLETE,14.12.60.177
vcf,12:40.3,14:23.9,103,COMPLETE,14.12.23.158
vcf,12:55.4,14:24.4,89,COMPLETE,14.12.60.183
vcf,12:56.4,14:25.3,88,COMPLETE,14.12.25.178
vcf,12:56.9,14:24.8,87,COMPLETE,14.12.17.1
vcf,12:58.1,14:25.7,87,COMPLETE,14.12.29.253
vcf,07:31.4,14:26.1,414,COMPLETE,14.12.50.99
vcf,12:42.1,14:26.3,104,COMPLETE,14.12.16.148
vcf,12:43.2,14:26.2,103,COMPLETE,14.12.21.185
vcf,12:44.0,14:28.1,104,COMPLETE,14.12.21.21
vcf,12:46.3,14:27.4,101,COMPLETE,14.12.30.207
vcf,12:46.6,14:26.7,100,COMPLETE,14.12.25.24
vcf,12:46.7,14:27.7,100,COMPLETE,14.12.16.76
vcf,12:55.0,14:25.7,90,COMPLETE,14.12.57.190
vcf,12:44.0,14:29.8,105,COMPLETE,14.12.20.213
vcf,12:44.0,14:28.3,104,COMPLETE,14.12.23.187
vcf,12:44.9,14:29.7,104,COMPLETE,14.12.30.87
vcf,12:47.8,14:29.9,102,COMPLETE,14.12.22.4
vcf,12:51.2,14:30.1,98,COMPLETE,14.12.26.147
vcf,13:49.7,14:29.4,39,COMPLETE,14.12.23.193
vcf,13:50.2,14:28.6,38,COMPLETE,14.12.54.65
vcf,07:31.0,14:29.1,418,COMPLETE,14.12.51.142
vcf,12:48.4,14:30.1,101,COMPLETE,14.12.16.183
vcf,12:48.4,14:29.5,101,COMPLETE,14.12.16.78
vcf,12:49.5,14:30.6,101,COMPLETE,14.12.19.239
vcf,12:49.6,14:31.4,101,COMPLETE,14.12.28.34
vcf,12:50.7,14:31.9,101,COMPLETE,14.12.24.158
vcf,12:55.9,14:30.9,95,COMPLETE,14.12.18.99
vcf,13:01.4,14:30.5,89,COMPLETE,14.12.16.49
vcf,13:01.8,14:31.1,89,COMPLETE,14.12.50.252
vcf,13:02.7,14:30.9,88,COMPLETE,14.12.19.119
vcf,13:49.6,14:31.3,41,COMPLETE,14.12.57.249
vcf,13:49.7,14:30.3,40,COMPLETE,14.12.62.194
vcf,12:47.3,14:32.3,105,COMPLETE,14.12.17.4
vcf,12:49.8,14:32.1,102,COMPLETE,14.12.25.188
vcf,12:51.3,14:33.7,102,COMPLETE,14.12.28.204
vcf,12:51.9,14:32.4,100,COMPLETE,14.12.28.82
vcf,12:51.8,14:32.9,101,COMPLETE,14.12.24.28
vcf,12:52.0,14:34.2,102,COMPLETE,14.12.20.125
vcf,12:54.4,14:32.9,98,COMPLETE,14.12.31.165
vcf,13:04.4,14:31.8,87,COMPLETE,14.12.59.77
vcf,12:52.3,14:35.4,103,COMPLETE,14.12.26.6
vcf,12:52.2,14:34.4,102,COMPLETE,14.12.31.54
vcf,12:53.3,14:34.2,100,COMPLETE,14.12.28.204
vcf,12:53.6,14:34.4,100,COMPLETE,14.12.25.188
vcf,12:56.4,14:36.1,99,COMPLETE,14.12.19.239
vcf,13:05.1,14:33.8,88,COMPLETE,14.12.60.221
vcf,13:48.9,14:34.8,45,COMPLETE,14.12.29.156
vcf,13:49.3,14:35.6,46,COMPLETE,14.12.56.81
vcf,12:49.6,14:37.5,107,COMPLETE,14.12.31.54
vcf,12:51.6,14:36.4,104,COMPLETE,14.12.19.32
vcf,12:53.0,14:36.8,103,COMPLETE,14.12.16.183
vcf,12:53.3,14:37.8,104,COMPLETE,14.12.31.165
vcf,12:54.0,14:37.6,103,COMPLETE,14.12.24.158
vcf,12:53.6,14:35.9,102,COMPLETE,14.12.19.32
vcf,12:57.7,14:36.7,98,COMPLETE,14.12.17.231
vcf,13:00.3,14:37.4,97,COMPLETE,14.12.27.42
vcf,13:08.9,14:37.8,88,COMPLETE,14.12.62.147
vcf,13:47.7,14:37.6,49,COMPLETE,14.12.17.34
vcf,13:49.1,14:38.0,48,COMPLETE,14.12.29.114
vcf,12:54.8,14:40.0,105,COMPLETE,14.12.23.7
vcf,12:57.5,14:38.4,100,COMPLETE,14.12.28.34
vcf,12:57.8,14:38.6,100,COMPLETE,14.12.22.4
vcf,12:59.2,14:40.4,101,COMPLETE,14.12.22.139
vcf,12:59.6,14:39.0,99,COMPLETE,14.12.28.73
vcf,12:59.5,14:39.8,100,COMPLETE,14.12.31.88
vcf,13:01.7,14:39.3,97,COMPLETE,14.12.23.187
vcf,13:10.4,14:39.5,89,COMPLETE,14.12.21.148
vcf,13:11.1,14:38.6,87,COMPLETE,14.12.17.121
vcf,13:11.4,14:38.6,87,COMPLETE,14.12.31.184
vcf,13:47.7,14:39.2,51,COMPLETE,14.12.51.122
vcf,12:55.4,14:41.3,105,COMPLETE,14.12.22.163
vcf,12:56.1,14:41.7,105,COMPLETE,14.12.23.7
vcf,12:55.5,14:39.8,104,COMPLETE,14.12.28.17
vcf,12:56.7,14:41.5,104,COMPLETE,14.12.28.17
vcf,12:57.7,14:40.9,103,COMPLETE,14.12.22.67
vcf,12:57.8,14:40.9,103,COMPLETE,14.12.22.67
vcf,13:10.3,14:40.4,90,COMPLETE,14.12.48.59
vcf,13:12.1,14:40.3,88,COMPLETE,14.12.16.140
vcf,13:48.6,14:41.5,52,COMPLETE,14.12.31.84
vcf,13:48.8,14:40.5,51,COMPLETE,14.12.51.27
vcf,12:57.4,14:43.5,106,COMPLETE,14.12.22.163
vcf,13:02.1,14:43.5,101,COMPLETE,14.12.26.28
vcf,13:03.4,14:42.7,99,COMPLETE,14.12.21.21
vcf,13:14.6,14:43.3,88,COMPLETE,14.12.52.172
vcf,13:14.5,14:43.5,88,COMPLETE,14.12.20.226
vcf,13:17.0,14:44.2,87,COMPLETE,14.12.48.93
vcf,13:17.0,14:43.6,86,COMPLETE,14.12.22.156
vcf,13:21.5,14:43.7,82,COMPLETE,14.12.51.118
vcf,13:48.0,14:43.6,55,COMPLETE,14.12.55.27
vcf,13:05.5,14:44.9,99,COMPLETE,14.12.26.6
vcf,13:17.1,14:44.6,87,COMPLETE,14.12.22.252
vcf,13:17.3,14:44.2,86,COMPLETE,14.12.22.51
vcf,13:18.1,14:44.7,86,COMPLETE,14.12.53.68
vcf,13:18.6,14:45.6,86,COMPLETE,14.12.48.183
vcf,13:47.8,14:45.8,57,COMPLETE,14.12.30.125
vcf,13:48.1,14:44.2,56,COMPLETE,14.12.23.88
vcf,13:48.2,14:45.1,56,COMPLETE,14.12.56.196
vcf,13:48.3,14:46.0,57,COMPLETE,14.12.54.105
vcf,13:48.3,14:45.9,57,COMPLETE,14.12.23.62
vcf,07:31.3,14:46.4,435,COMPLETE,14.12.29.206
vcf,13:03.9,14:47.4,103,COMPLETE,14.12.26.28
vcf,13:06.2,14:48.0,101,COMPLETE,14.12.18.216
vcf,13:20.3,14:47.7,87,COMPLETE,14.12.50.201
vcf,13:22.5,14:46.9,84,COMPLETE,14.12.49.149
vcf,13:46.3,14:47.3,60,COMPLETE,14.12.49.82
vcf,13:47.7,14:48.1,60,COMPLETE,14.12.63.99
vcf,13:09.6,14:49.5,99,COMPLETE,14.12.19.43
vcf,13:10.8,14:49.8,99,COMPLETE,14.12.17.4
vcf,13:11.6,14:49.8,98,COMPLETE,14.12.21.185
vcf,13:20.4,14:49.0,88,COMPLETE,14.12.48.223
vcf,13:23.0,14:48.4,85,COMPLETE,14.12.49.210
vcf,13:24.9,14:50.0,85,COMPLETE,14.12.20.200
vcf,13:45.2,14:49.6,64,COMPLETE,14.12.27.33
vcf,13:47.2,14:48.7,61,COMPLETE,14.12.25.58
vcf,13:47.1,14:49.0,61,COMPLETE,14.12.60.147
vcf,13:47.4,14:50.3,62,COMPLETE,14.12.50.48
vcf,13:11.8,14:50.7,98,COMPLETE,14.12.18.99
vcf,13:12.5,14:50.8,98,COMPLETE,14.12.21.15
vcf,13:20.6,14:50.2,89,COMPLETE,14.12.52.79
vcf,13:24.5,14:51.1,86,COMPLETE,14.12.24.253
vcf,13:24.9,14:50.8,85,COMPLETE,14.12.29.14
vcf,13:25.7,14:51.0,85,COMPLETE,14.12.21.114
vcf,13:38.7,14:50.5,71,COMPLETE,14.12.58.245
vcf,13:46.1,14:51.0,64,COMPLETE,14.12.19.193
vcf,13:47.0,14:51.1,64,COMPLETE,14.12.24.82
vcf,13:47.0,14:51.8,64,COMPLETE,14.12.26.216
vcf,13:46.8,14:50.8,64,COMPLETE,14.12.27.105
vcf,13:11.8,14:53.9,102,COMPLETE,14.12.19.43
vcf,13:12.3,14:53.1,100,COMPLETE,14.12.26.147
vcf,13:13.6,14:52.7,99,COMPLETE,14.12.30.207
vcf,13:13.5,14:52.7,99,COMPLETE,14.12.18.216
vcf,13:17.7,14:52.9,95,COMPLETE,14.12.22.183
vcf,13:23.9,14:53.6,89,COMPLETE,14.12.16.188
vcf,13:26.4,14:53.8,87,COMPLETE,14.12.48.195
vcf,13:28.4,14:53.4,84,COMPLETE,14.12.31.69
vcf,13:45.9,14:53.9,68,COMPLETE,14.12.31.94
vcf,13:19.5,14:54.8,95,COMPLETE,14.12.30.159
vcf,13:20.2,14:56.0,95,COMPLETE,14.12.16.198
vcf,13:26.1,14:54.4,88,COMPLETE,14.12.54.209
vcf,13:29.0,14:54.8,85,COMPLETE,14.12.55.113
vcf,13:45.9,14:54.6,68,COMPLETE,14.12.57.117
vcf,13:16.4,14:57.2,100,COMPLETE,14.12.20.125
vcf,13:24.3,14:58.2,93,COMPLETE,14.12.17.63
vcf,13:28.2,14:57.1,88,COMPLETE,14.12.63.104
vcf,13:32.8,14:58.3,85,COMPLETE,14.12.54.173
vcf,13:33.2,14:56.8,83,COMPLETE,14.12.60.109
vcf,13:45.0,14:57.8,72,COMPLETE,14.12.23.212
